TimeStamp,Td,RH
timestamp,degC,%
2022-07-19 22:55:00,19.71,80.8
2022-07-19 23:00:00,19.65,80.5
2022-07-19 23:05:00,19.67,80.4
2022-07-19 23:10:00,19.62,80.4
2022-07-19 23:15:00,19.53,80.6
2022-07-19 23:20:00,19.54,80.9
2022-07-19 23:25:00,19.59,80.9
2022-07-19 23:30:00,19.58,80.9
2022-07-19 23:35:00,19.49,81.2
2022-07-19 23:40:00,19.45,81.5
2022-07-19 23:45:00,19.48,81.8
2022-07-19 23:50:00,19.51,81.7
2022-07-19 23:55:00,19.48,81.7
2022-07-20 00:00:00,19.39,82.2
2022-07-20 00:05:00,19.31,82.5
2022-07-20 00:10:00,19.21,83.0
2022-07-20 00:15:00,19.12,83.3
2022-07-20 00:20:00,19.02,83.7
2022-07-20 00:25:00,18.99,83.8
2022-07-20 00:30:00,18.96,83.7
2022-07-20 00:35:00,18.95,83.7
2022-07-20 00:40:00,19.03,83.9
2022-07-20 00:45:00,19.06,83.7
2022-07-20 00:50:00,19.06,83.5
2022-07-20 00:55:00,19.06,83.6
2022-07-20 01:00:00,19.08,83.5
2022-07-20 01:05:00,19.08,83.5
2022-07-20 01:10:00,19.1,83.4
2022-07-20 01:15:00,19.08,83.4
2022-07-20 01:20:00,19.05,83.4
2022-07-20 01:25:00,19.08,83.5
2022-07-20 01:30:00,19.07,83.5
2022-07-20 01:35:00,19.01,83.3
2022-07-20 01:40:00,18.98,83.3
2022-07-20 01:45:00,18.98,83.4
2022-07-20 01:50:00,19.02,83.3
2022-07-20 01:55:00,18.99,83.3
2022-07-20 02:00:00,18.99,83.4
2022-07-20 02:05:00,19.0,83.4
2022-07-20 02:10:00,19.03,83.4
2022-07-20 02:15:00,19.01,83.5
2022-07-20 02:20:00,19.04,83.5
2022-07-20 02:25:00,19.02,83.6
2022-07-20 02:30:00,19.01,83.8
2022-07-20 02:35:00,19.02,83.9
2022-07-20 02:40:00,19.02,84.0
2022-07-20 02:45:00,19.04,84.0
2022-07-20 02:50:00,19.05,84.0
2022-07-20 02:55:00,19.05,84.1
2022-07-20 03:00:00,19.06,84.1
2022-07-20 03:05:00,19.05,83.9
2022-07-20 03:10:00,19.06,84.0
2022-07-20 03:15:00,19.1,83.9
2022-07-20 03:20:00,19.13,83.7
2022-07-20 03:25:00,19.17,83.6
2022-07-20 03:30:00,19.23,83.4
2022-07-20 03:35:00,19.22,83.4
2022-07-20 03:40:00,19.21,83.3
2022-07-20 03:45:00,19.19,83.4
2022-07-20 03:50:00,19.19,83.4
2022-07-20 03:55:00,19.09,83.5
2022-07-20 04:00:00,18.98,83.9
2022-07-20 04:05:00,18.9,84.1
2022-07-20 04:10:00,18.84,84.2
2022-07-20 04:15:00,18.79,84.0
2022-07-20 04:20:00,18.7,83.9
2022-07-20 04:25:00,18.7,83.6
2022-07-20 04:30:00,18.63,83.6
2022-07-20 04:35:00,18.52,83.9
2022-07-20 04:40:00,18.42,84.3
2022-07-20 04:45:00,18.29,84.7
2022-07-20 04:50:00,18.18,85.1
2022-07-20 04:55:00,18.14,85.4
2022-07-20 05:00:00,18.13,85.5
2022-07-20 05:05:00,18.14,85.5
2022-07-20 05:10:00,18.17,85.4
2022-07-20 05:15:00,18.18,85.1
2022-07-20 05:20:00,18.22,85.0
2022-07-20 05:25:00,18.22,84.7
2022-07-20 05:30:00,18.16,84.7
2022-07-20 05:35:00,18.12,84.8
2022-07-20 05:40:00,18.09,85.1
2022-07-20 05:45:00,18.02,85.2
2022-07-20 05:50:00,18.06,85.4
2022-07-20 05:55:00,18.13,85.1
2022-07-20 06:00:00,18.17,84.5
2022-07-20 06:05:00,18.19,84.2
2022-07-20 06:10:00,18.26,84.3
2022-07-20 06:15:00,18.36,83.7
2022-07-20 06:20:00,18.38,83.1
2022-07-20 06:25:00,18.44,82.9
2022-07-20 06:30:00,18.44,82.6
2022-07-20 06:35:00,18.51,82.4
2022-07-20 06:40:00,18.56,82.0
2022-07-20 06:45:00,18.56,81.7
2022-07-20 06:50:00,18.53,81.5
2022-07-20 06:55:00,18.48,81.7
2022-07-20 07:00:00,18.64,81.6
2022-07-20 07:05:00,18.86,81.0
2022-07-20 07:10:00,18.73,80.6
2022-07-20 07:15:00,18.86,79.7
2022-07-20 07:20:00,18.95,78.9
2022-07-20 07:25:00,19.04,78.2
2022-07-20 07:30:00,19.06,78.4
2022-07-20 07:35:00,19.13,78.2
2022-07-20 07:40:00,18.98,78.8
2022-07-20 07:45:00,18.99,78.1
2022-07-20 07:50:00,19.02,77.9
2022-07-20 07:55:00,19.3,77.1
2022-07-20 08:00:00,19.25,76.5
2022-07-20 08:05:00,19.36,76.5
2022-07-20 08:10:00,19.34,76.6
2022-07-20 08:15:00,19.37,76.8
2022-07-20 08:20:00,19.38,76.2
2022-07-20 08:25:00,19.65,75.3
2022-07-20 08:30:00,19.63,74.4
2022-07-20 08:35:00,19.67,74.1
2022-07-20 08:40:00,19.92,73.6
2022-07-20 08:45:00,20.24,72.4
2022-07-20 08:50:00,20.13,72.0
2022-07-20 08:55:00,20.31,71.4
2022-07-20 09:00:00,20.27,70.5
2022-07-20 09:05:00,20.77,69.7
2022-07-20 09:10:00,20.58,69.1
2022-07-20 09:15:00,20.81,68.5
2022-07-20 09:20:00,21.12,66.5
2022-07-20 09:25:00,20.97,66.2
2022-07-20 09:30:00,20.96,66.4
2022-07-20 09:35:00,21.09,67.0
2022-07-20 09:40:00,21.3,66.8
2022-07-20 09:45:00,21.75,64.9
2022-07-20 09:50:00,21.68,64.0
2022-07-20 09:55:00,22.4,61.3
2022-07-20 10:00:00,21.58,63.3
2022-07-20 10:05:00,21.59,63.4
2022-07-20 10:10:00,21.52,63.9
2022-07-20 10:15:00,22.23,62.7
2022-07-20 10:20:00,22.47,60.6
2022-07-20 10:25:00,22.45,60.4
2022-07-20 10:30:00,22.33,61.7
2022-07-20 10:35:00,22.83,60.7
2022-07-20 10:40:00,22.72,60.6
2022-07-20 10:45:00,22.99,58.5
2022-07-20 10:50:00,23.17,57.6
2022-07-20 10:55:00,23.52,56.7
2022-07-20 11:00:00,23.21,58.1
2022-07-20 11:05:00,23.1,56.7
2022-07-20 11:10:00,22.94,58.2
2022-07-20 11:15:00,23.09,57.9
2022-07-20 11:20:00,22.89,58.1
2022-07-20 11:25:00,22.45,58.6
2022-07-20 11:30:00,22.34,59.2
2022-07-20 11:35:00,22.4,59.9
2022-07-20 11:40:00,22.33,60.3
2022-07-20 11:45:00,22.09,61.0
2022-07-20 11:50:00,22.09,61.0
2022-07-20 11:55:00,22.12,61.3
2022-07-20 12:00:00,22.23,61.4
2022-07-20 12:05:00,22.43,60.5
2022-07-20 12:10:00,22.81,59.4
2022-07-20 12:15:00,22.94,59.2
2022-07-20 12:20:00,23.34,58.6
2022-07-20 12:25:00,23.38,58.1
2022-07-20 12:30:00,23.63,58.3
2022-07-20 12:35:00,23.5,57.7
2022-07-20 12:40:00,23.94,56.8
2022-07-20 12:45:00,23.4,57.2
2022-07-20 12:50:00,23.62,56.0
2022-07-20 12:55:00,23.82,55.4
2022-07-20 13:00:00,24.03,55.9
2022-07-20 13:05:00,23.69,56.2
2022-07-20 13:10:00,23.35,57.4
2022-07-20 13:15:00,23.37,57.8
2022-07-20 13:20:00,23.59,58.2
2022-07-20 13:25:00,23.27,58.6
2022-07-20 13:30:00,23.17,58.8
2022-07-20 13:35:00,23.23,58.6
2022-07-20 13:40:00,23.2,58.8
2022-07-20 13:45:00,23.06,60.0
2022-07-20 13:50:00,23.0,59.9
2022-07-20 13:55:00,22.82,59.7
2022-07-20 14:00:00,23.05,60.4
2022-07-20 14:05:00,23.15,59.6
2022-07-20 14:10:00,23.39,58.6
2022-07-20 14:15:00,23.3,59.3
2022-07-20 14:20:00,23.08,58.4
2022-07-20 14:25:00,23.38,59.1
2022-07-20 14:30:00,23.46,58.6
2022-07-20 14:35:00,24.41,57.5
2022-07-20 14:40:00,24.32,55.8
2022-07-20 14:45:00,24.2,55.1
2022-07-20 14:50:00,24.02,56.2
2022-07-20 14:55:00,24.03,55.6
2022-07-20 15:00:00,24.09,56.5
2022-07-20 15:05:00,24.02,56.5
2022-07-20 15:10:00,24.02,56.7
2022-07-20 15:15:00,23.95,56.5
2022-07-20 15:20:00,23.72,57.2
2022-07-20 15:25:00,23.8,56.8
2022-07-20 15:30:00,24.04,56.3
2022-07-20 15:35:00,24.04,56.3
2022-07-20 15:40:00,23.77,56.5
2022-07-20 15:45:00,23.68,57.1
2022-07-20 15:50:00,23.5,57.9
2022-07-20 15:55:00,23.31,58.4
2022-07-20 16:00:00,23.25,59.2
2022-07-20 16:05:00,23.23,59.5
2022-07-20 16:10:00,23.18,59.6
2022-07-20 16:15:00,23.3,59.6
2022-07-20 16:20:00,23.35,59.5
2022-07-20 16:25:00,23.18,60.0
2022-07-20 16:30:00,22.91,61.5
2022-07-20 16:35:00,22.9,62.6
2022-07-20 16:40:00,22.85,62.7
2022-07-20 16:45:00,22.87,62.6
2022-07-20 16:50:00,22.87,62.7
2022-07-20 16:55:00,22.98,63.0
2022-07-20 17:00:00,22.5,67.6
2022-07-20 17:05:00,22.1,70.5
2022-07-20 17:10:00,21.88,72.2
2022-07-20 17:15:00,21.5,74.9
2022-07-20 17:20:00,21.07,78.7
2022-07-20 17:25:00,20.54,82.1
2022-07-20 17:30:00,20.43,84.7
2022-07-20 17:35:00,20.32,85.8
2022-07-20 17:40:00,20.28,85.8
2022-07-20 17:45:00,20.28,86.2
2022-07-20 17:50:00,20.28,85.0
2022-07-20 17:55:00,20.2,84.4
2022-07-20 18:00:00,20.22,84.7
2022-07-20 18:05:00,20.15,85.2
2022-07-20 18:10:00,20.13,85.5
2022-07-20 18:15:00,20.13,85.8
2022-07-20 18:20:00,20.08,85.4
2022-07-20 18:25:00,20.0,85.3
2022-07-20 18:30:00,19.97,85.8
2022-07-20 18:35:00,19.81,84.2
2022-07-20 18:40:00,19.72,84.0
2022-07-20 18:45:00,19.66,84.1
2022-07-20 18:50:00,19.56,83.7
2022-07-20 18:55:00,19.55,84.0
2022-07-20 19:00:00,19.51,84.5
2022-07-20 19:05:00,19.48,85.7
2022-07-20 19:10:00,19.34,87.0
2022-07-20 19:15:00,19.29,88.2
2022-07-20 19:20:00,19.24,88.8
2022-07-20 19:25:00,19.26,89.1
2022-07-20 19:30:00,19.25,88.9
2022-07-20 19:35:00,19.31,88.9
2022-07-20 19:40:00,19.24,89.0
2022-07-20 19:45:00,19.14,89.3
2022-07-20 19:50:00,18.99,90.0
2022-07-20 19:55:00,18.75,90.6
2022-07-20 20:00:00,18.57,91.1
2022-07-20 20:05:00,18.56,91.8
2022-07-20 20:10:00,18.48,92.2
2022-07-20 20:15:00,18.28,92.0
2022-07-20 20:20:00,18.18,91.7
2022-07-20 20:25:00,18.16,91.8
2022-07-20 20:30:00,18.12,91.7
2022-07-20 20:35:00,18.13,92.0
2022-07-20 20:40:00,18.12,92.4
2022-07-20 20:45:00,18.1,92.6
2022-07-20 20:50:00,18.17,92.6
2022-07-20 20:55:00,18.09,92.7
2022-07-20 21:00:00,18.08,92.6
2022-07-20 21:05:00,18.05,93.0
2022-07-20 21:10:00,18.07,93.4
2022-07-20 21:15:00,18.06,93.8
2022-07-20 21:20:00,18.02,94.1
2022-07-20 21:25:00,17.98,94.4
2022-07-20 21:30:00,17.89,93.5
2022-07-20 21:35:00,17.8,92.4
2022-07-20 21:40:00,17.89,91.0
2022-07-20 21:45:00,18.03,89.2
2022-07-20 21:50:00,18.1,88.0
2022-07-20 21:55:00,18.05,87.6
2022-07-20 22:00:00,18.08,86.9
2022-07-20 22:05:00,18.03,86.7
2022-07-20 22:10:00,17.99,86.5
2022-07-20 22:15:00,17.93,86.6
2022-07-20 22:20:00,17.91,84.4
2022-07-20 22:25:00,17.91,83.9
2022-07-20 22:30:00,17.8,82.5
2022-07-20 22:35:00,17.69,82.0
2022-07-20 22:40:00,17.65,80.4
2022-07-20 22:45:00,17.55,80.5
2022-07-20 22:50:00,17.44,80.0
2022-07-20 22:55:00,17.34,80.5
2022-07-20 23:00:00,17.24,80.7
2022-07-20 23:05:00,17.19,80.1
2022-07-20 23:10:00,17.12,80.0
2022-07-20 23:15:00,17.02,80.2
2022-07-20 23:20:00,16.87,80.2
2022-07-20 23:25:00,16.87,78.5
2022-07-20 23:30:00,16.73,78.8
2022-07-20 23:35:00,16.66,78.1
2022-07-20 23:40:00,16.59,77.8
2022-07-20 23:45:00,16.45,78.1
2022-07-20 23:50:00,16.41,78.8
2022-07-20 23:55:00,16.24,79.2
2022-07-21 00:00:00,16.12,79.8
2022-07-21 00:05:00,16.18,79.7
2022-07-21 00:10:00,16.27,78.4
2022-07-21 00:15:00,16.22,78.7
2022-07-21 00:20:00,16.13,79.0
2022-07-21 00:25:00,16.19,78.4
2022-07-21 00:30:00,16.16,77.9
2022-07-21 00:35:00,16.03,78.4
2022-07-21 00:40:00,15.94,78.9
2022-07-21 00:45:00,15.94,77.8
2022-07-21 00:50:00,15.85,77.8
2022-07-21 00:55:00,15.76,77.8
2022-07-21 01:00:00,15.67,77.7
2022-07-21 01:05:00,15.62,77.9
2022-07-21 01:10:00,15.63,77.6
2022-07-21 01:15:00,15.56,77.8
2022-07-21 01:20:00,15.52,78.4
2022-07-21 01:25:00,15.34,78.6
2022-07-21 01:30:00,15.3,78.3
2022-07-21 01:35:00,15.32,77.2
2022-07-21 01:40:00,15.26,77.2
2022-07-21 01:45:00,15.29,77.1
2022-07-21 01:50:00,15.17,77.3
2022-07-21 01:55:00,15.12,77.3
2022-07-21 02:00:00,15.05,77.5
2022-07-21 02:05:00,15.04,77.3
2022-07-21 02:10:00,14.97,77.4
2022-07-21 02:15:00,14.85,78.0
2022-07-21 02:20:00,14.77,78.3
2022-07-21 02:25:00,14.8,78.1
2022-07-21 02:30:00,14.79,78.3
2022-07-21 02:35:00,14.65,78.6
2022-07-21 02:40:00,14.57,79.5
2022-07-21 02:45:00,14.48,79.7
2022-07-21 02:50:00,14.47,79.8
2022-07-21 02:55:00,14.43,79.9
2022-07-21 03:00:00,14.39,80.1
2022-07-21 03:05:00,14.28,80.3
2022-07-21 03:10:00,14.29,80.4
2022-07-21 03:15:00,14.29,80.3
2022-07-21 03:20:00,14.25,80.4
2022-07-21 03:25:00,14.2,80.6
2022-07-21 03:30:00,14.11,81.1
2022-07-21 03:35:00,14.11,81.0
2022-07-21 03:40:00,14.11,80.8
2022-07-21 03:45:00,14.11,80.9
2022-07-21 03:50:00,14.04,81.2
2022-07-21 03:55:00,14.05,81.3
2022-07-21 04:00:00,14.07,81.1
2022-07-21 04:05:00,14.06,81.0
2022-07-21 04:10:00,14.02,81.2
2022-07-21 04:15:00,14.04,81.1
2022-07-21 04:20:00,14.03,81.5
2022-07-21 04:25:00,14.07,81.7
2022-07-21 04:30:00,14.1,81.8
2022-07-21 04:35:00,14.12,82.0
2022-07-21 04:40:00,14.16,81.5
2022-07-21 04:45:00,14.24,81.2
2022-07-21 04:50:00,14.24,81.3
2022-07-21 04:55:00,14.26,81.4
2022-07-21 05:00:00,14.28,81.0
2022-07-21 05:05:00,14.29,81.1
2022-07-21 05:10:00,14.34,80.9
2022-07-21 05:15:00,14.37,81.5
2022-07-21 05:20:00,14.34,81.6
2022-07-21 05:25:00,14.4,81.6
2022-07-21 05:30:00,14.43,81.8
2022-07-21 05:35:00,14.48,81.8
2022-07-21 05:40:00,14.51,81.6
2022-07-21 05:45:00,14.57,81.4
2022-07-21 05:50:00,14.63,81.6
2022-07-21 05:55:00,14.68,81.3
2022-07-21 06:00:00,14.76,81.4
2022-07-21 06:05:00,14.85,81.5
2022-07-21 06:10:00,14.93,81.5
2022-07-21 06:15:00,15.01,80.9
2022-07-21 06:20:00,15.1,80.6
2022-07-21 06:25:00,15.15,80.4
2022-07-21 06:30:00,15.29,80.4
2022-07-21 06:35:00,15.39,80.1
2022-07-21 06:40:00,15.45,80.2
2022-07-21 06:45:00,15.51,80.1
2022-07-21 06:50:00,15.54,79.7
2022-07-21 06:55:00,15.62,79.7
2022-07-21 07:00:00,15.8,79.3
2022-07-21 07:05:00,16.01,79.3
2022-07-21 07:10:00,16.34,78.4
2022-07-21 07:15:00,16.59,77.9
2022-07-21 07:20:00,16.71,76.8
2022-07-21 07:25:00,16.7,77.0
2022-07-21 07:30:00,16.89,77.1
2022-07-21 07:35:00,17.16,77.0
2022-07-21 07:40:00,17.39,76.1
2022-07-21 07:45:00,17.5,74.9
2022-07-21 07:50:00,17.6,74.9
2022-07-21 07:55:00,17.86,74.4
2022-07-21 08:00:00,18.01,74.1
2022-07-21 08:05:00,17.76,72.9
2022-07-21 08:10:00,18.38,74.2
2022-07-21 08:15:00,18.55,73.1
2022-07-21 08:20:00,18.28,72.1
2022-07-21 08:25:00,18.6,72.4
2022-07-21 08:30:00,18.49,71.4
2022-07-21 08:35:00,18.69,72.3
2022-07-21 08:40:00,18.74,71.9
2022-07-21 08:45:00,18.48,71.9
2022-07-21 08:50:00,18.93,71.5
2022-07-21 08:55:00,18.83,70.7
2022-07-21 09:00:00,19.02,70.9
2022-07-21 09:05:00,18.94,70.7
2022-07-21 09:10:00,19.25,70.6
2022-07-21 09:15:00,19.03,69.7
2022-07-21 09:20:00,19.27,70.1
2022-07-21 09:25:00,19.48,70.0
2022-07-21 09:30:00,19.74,69.4
2022-07-21 09:35:00,19.98,69.0
2022-07-21 09:40:00,19.99,68.5
2022-07-21 09:45:00,19.73,67.7
2022-07-21 09:50:00,20.18,66.9
2022-07-21 09:55:00,20.11,66.7
2022-07-21 10:00:00,20.45,66.9
2022-07-21 10:05:00,20.33,65.8
2022-07-21 10:10:00,20.26,66.1
2022-07-21 10:15:00,20.22,65.2
2022-07-21 10:20:00,20.46,66.4
2022-07-21 10:25:00,20.63,66.1
2022-07-21 10:30:00,20.84,65.4
2022-07-21 10:35:00,21.31,64.6
2022-07-21 10:40:00,21.41,63.8
2022-07-21 10:45:00,20.99,62.8
2022-07-21 10:50:00,20.71,64.2
2022-07-21 10:55:00,21.15,64.3
2022-07-21 11:00:00,21.35,64.4
2022-07-21 11:05:00,20.99,63.4
2022-07-21 11:10:00,21.09,64.1
2022-07-21 11:15:00,21.32,64.1
2022-07-21 11:20:00,21.46,63.7
2022-07-21 11:25:00,21.49,61.7
2022-07-21 11:30:00,21.63,61.7
2022-07-21 11:35:00,21.92,61.4
2022-07-21 11:40:00,22.26,60.8
2022-07-21 11:45:00,22.37,60.0
2022-07-21 11:50:00,22.16,58.9
2022-07-21 11:55:00,22.77,58.2
2022-07-21 12:00:00,22.6,57.0
2022-07-21 12:05:00,22.31,57.8
2022-07-21 12:10:00,22.37,57.4
2022-07-21 12:15:00,22.41,56.6
2022-07-21 12:20:00,22.29,58.4
2022-07-21 12:25:00,22.25,57.1
2022-07-21 12:30:00,22.62,56.9
2022-07-21 12:35:00,22.91,55.5
2022-07-21 12:40:00,23.18,54.9
2022-07-21 12:45:00,23.09,54.6
2022-07-21 12:50:00,22.87,54.2
2022-07-21 12:55:00,22.45,55.0
2022-07-21 13:00:00,22.34,55.7
2022-07-21 13:05:00,22.47,56.1
2022-07-21 13:10:00,22.13,58.4
2022-07-21 13:15:00,21.94,60.3
2022-07-21 13:20:00,21.95,60.5
2022-07-21 13:25:00,22.17,60.1
2022-07-21 13:30:00,22.28,59.0
2022-07-21 13:35:00,22.14,59.7
2022-07-21 13:40:00,22.1,58.9
2022-07-21 13:45:00,22.11,59.2
2022-07-21 13:50:00,22.3,59.4
2022-07-21 13:55:00,22.27,58.8
2022-07-21 14:00:00,22.15,58.8
2022-07-21 14:05:00,22.22,58.3
2022-07-21 14:10:00,22.34,58.8
2022-07-21 14:15:00,22.25,58.1
2022-07-21 14:20:00,22.45,58.8
2022-07-21 14:25:00,22.43,58.0
2022-07-21 14:30:00,22.4,58.2
2022-07-21 14:35:00,22.5,58.1
2022-07-21 14:40:00,22.73,58.3
2022-07-21 14:45:00,22.82,57.4
2022-07-21 14:50:00,22.67,57.4
2022-07-21 14:55:00,22.79,57.4
2022-07-21 15:00:00,22.93,56.8
2022-07-21 15:05:00,23.18,56.4
2022-07-21 15:10:00,23.08,55.1
2022-07-21 15:15:00,23.14,55.8
2022-07-21 15:20:00,23.05,55.1
2022-07-21 15:25:00,23.03,55.5
2022-07-21 15:30:00,22.96,56.1
2022-07-21 15:35:00,23.27,55.5
2022-07-21 15:40:00,23.0,55.8
2022-07-21 15:45:00,23.12,55.2
2022-07-21 15:50:00,23.16,56.0
2022-07-21 15:55:00,23.0,55.6
2022-07-21 16:00:00,22.94,56.1
2022-07-21 16:05:00,22.9,56.3
2022-07-21 16:10:00,22.83,56.2
2022-07-21 16:15:00,22.85,56.2
2022-07-21 16:20:00,22.92,56.4
2022-07-21 16:25:00,23.0,56.4
2022-07-21 16:30:00,22.91,56.2
2022-07-21 16:35:00,22.96,56.7
2022-07-21 16:40:00,22.85,56.7
2022-07-21 16:45:00,22.79,56.6
2022-07-21 16:50:00,22.76,57.1
2022-07-21 16:55:00,22.65,56.9
2022-07-21 17:00:00,22.53,57.3
2022-07-21 17:05:00,22.51,57.5
2022-07-21 17:10:00,22.56,57.7
2022-07-21 17:15:00,22.5,57.3
2022-07-21 17:20:00,22.47,57.4
2022-07-21 17:25:00,22.52,57.3
2022-07-21 17:30:00,22.52,56.8
2022-07-21 17:35:00,22.58,56.7
2022-07-21 17:40:00,22.52,56.2
2022-07-21 17:45:00,22.51,55.8
2022-07-21 17:50:00,22.41,55.2
2022-07-21 17:55:00,22.32,54.3
2022-07-21 18:00:00,22.25,54.2
2022-07-21 18:05:00,22.17,54.5
2022-07-21 18:10:00,22.18,54.7
2022-07-21 18:15:00,22.16,54.6
2022-07-21 18:20:00,22.09,54.4
2022-07-21 18:25:00,22.06,54.4
2022-07-21 18:30:00,21.93,54.2
2022-07-21 18:35:00,21.86,54.7
2022-07-21 18:40:00,21.77,54.4
2022-07-21 18:45:00,21.72,54.7
2022-07-21 18:50:00,21.69,55.2
2022-07-21 18:55:00,21.68,55.7
2022-07-21 19:00:00,21.62,56.0
2022-07-21 19:05:00,21.6,56.1
2022-07-21 19:10:00,21.55,56.1
2022-07-21 19:15:00,21.53,56.0
2022-07-21 19:20:00,21.47,56.0
2022-07-21 19:25:00,21.42,56.4
2022-07-21 19:30:00,21.35,56.8
2022-07-21 19:35:00,21.26,57.2
2022-07-21 19:40:00,21.19,57.4
2022-07-21 19:45:00,21.15,57.7
2022-07-21 19:50:00,21.09,57.9
2022-07-21 19:55:00,21.02,58.3
2022-07-21 20:00:00,21.0,58.6
2022-07-21 20:05:00,20.96,60.0
2022-07-21 20:10:00,20.85,61.4
2022-07-21 20:15:00,20.59,63.2
2022-07-21 20:20:00,20.48,63.9
2022-07-21 20:25:00,20.42,63.7
2022-07-21 20:30:00,20.35,63.2
2022-07-21 20:35:00,20.31,63.1
2022-07-21 20:40:00,20.22,64.1
2022-07-21 20:45:00,20.15,64.7
2022-07-21 20:50:00,20.12,65.1
2022-07-21 20:55:00,20.09,65.7
2022-07-21 21:00:00,20.04,66.2
2022-07-21 21:05:00,20.0,66.5
2022-07-21 21:10:00,19.97,66.6
2022-07-21 21:15:00,19.96,66.6
2022-07-21 21:20:00,19.96,66.9
2022-07-21 21:25:00,19.94,67.3
2022-07-21 21:30:00,19.89,68.1
2022-07-21 21:35:00,19.86,68.5
2022-07-21 21:40:00,19.81,69.3
2022-07-21 21:45:00,19.75,69.9
2022-07-21 21:50:00,19.73,70.5
2022-07-21 21:55:00,19.68,71.1
2022-07-21 22:00:00,19.66,71.6
2022-07-21 22:05:00,19.59,72.3
2022-07-21 22:10:00,19.53,73.0
2022-07-21 22:15:00,19.44,73.8
2022-07-21 22:20:00,19.35,75.0
2022-07-21 22:25:00,19.19,76.4
2022-07-21 22:30:00,19.09,76.8
2022-07-21 22:35:00,19.01,76.9
2022-07-21 22:40:00,18.91,76.0
2022-07-21 22:45:00,18.77,76.0
2022-07-21 22:50:00,18.69,75.9
2022-07-21 22:55:00,18.67,75.9
2022-07-21 23:00:00,18.54,76.3
2022-07-21 23:05:00,18.49,77.0
2022-07-21 23:10:00,18.46,77.7
2022-07-21 23:15:00,18.4,78.2
2022-07-21 23:20:00,18.32,78.5
2022-07-21 23:25:00,18.27,78.7
2022-07-21 23:30:00,18.26,78.5
2022-07-21 23:35:00,18.22,77.5
2022-07-21 23:40:00,18.21,76.5
2022-07-21 23:45:00,18.22,75.6
2022-07-21 23:50:00,18.25,74.5
2022-07-21 23:55:00,18.24,73.9
2022-07-22 00:00:00,18.23,73.4
2022-07-22 00:05:00,18.2,72.7
2022-07-22 00:10:00,18.17,70.0
2022-07-22 00:15:00,18.13,66.0
2022-07-22 00:20:00,18.11,64.7
2022-07-22 00:25:00,18.1,65.3
2022-07-22 00:30:00,18.02,67.3
2022-07-22 00:35:00,17.96,68.5
2022-07-22 00:40:00,17.86,70.3
2022-07-22 00:45:00,17.77,71.1
2022-07-22 00:50:00,17.72,71.5
2022-07-22 00:55:00,17.69,71.7
2022-07-22 01:00:00,17.65,71.9
2022-07-22 01:05:00,17.62,72.3
2022-07-22 01:10:00,17.61,72.4
2022-07-22 01:15:00,17.56,72.8
2022-07-22 01:20:00,17.54,73.2
2022-07-22 01:25:00,17.55,73.3
2022-07-22 01:30:00,17.54,73.4
2022-07-22 01:35:00,17.53,73.3
2022-07-22 01:40:00,17.53,73.4
2022-07-22 01:45:00,17.52,73.4
2022-07-22 01:50:00,17.51,73.5
2022-07-22 01:55:00,17.48,73.6
2022-07-22 02:00:00,17.48,73.4
2022-07-22 02:05:00,17.5,73.4
2022-07-22 02:10:00,17.49,73.5
2022-07-22 02:15:00,17.48,73.3
2022-07-22 02:20:00,17.47,73.2
2022-07-22 02:25:00,17.44,72.9
2022-07-22 02:30:00,17.44,72.7
2022-07-22 02:35:00,17.41,72.7
2022-07-22 02:40:00,17.37,72.9
2022-07-22 02:45:00,17.37,73.0
2022-07-22 02:50:00,17.37,73.1
2022-07-22 02:55:00,17.34,73.3
2022-07-22 03:00:00,17.33,73.5
2022-07-22 03:05:00,17.31,73.6
2022-07-22 03:10:00,17.3,73.7
2022-07-22 03:15:00,17.31,73.9
2022-07-22 03:20:00,17.27,74.0
2022-07-22 03:25:00,17.29,74.1
2022-07-22 03:30:00,17.26,74.2
2022-07-22 03:35:00,17.23,74.4
2022-07-22 03:40:00,17.21,74.7
2022-07-22 03:45:00,17.17,74.9
2022-07-22 03:50:00,17.14,75.0
2022-07-22 03:55:00,17.08,75.3
2022-07-22 04:00:00,17.06,75.5
2022-07-22 04:05:00,17.04,75.6
2022-07-22 04:10:00,17.01,75.5
2022-07-22 04:15:00,17.01,75.5
2022-07-22 04:20:00,17.01,75.5
2022-07-22 04:25:00,17.0,75.7
2022-07-22 04:30:00,16.97,75.7
2022-07-22 04:35:00,16.95,75.6
2022-07-22 04:40:00,16.93,75.5
2022-07-22 04:45:00,16.92,75.3
2022-07-22 04:50:00,16.9,75.2
2022-07-22 04:55:00,16.89,75.0
2022-07-22 05:00:00,16.89,75.0
2022-07-22 05:05:00,16.85,75.0
2022-07-22 05:10:00,16.85,75.0
2022-07-22 05:15:00,16.84,75.0
2022-07-22 05:20:00,16.81,74.8
2022-07-22 05:25:00,16.83,75.0
2022-07-22 05:30:00,16.83,75.0
2022-07-22 05:35:00,16.79,74.5
2022-07-22 05:40:00,16.82,74.2
2022-07-22 05:45:00,16.85,73.8
2022-07-22 05:50:00,16.94,73.6
2022-07-22 05:55:00,16.97,72.9
2022-07-22 06:00:00,17.01,72.8
2022-07-22 06:05:00,17.06,73.1
2022-07-22 06:10:00,17.03,72.9
2022-07-22 06:15:00,17.03,72.8
